Attrition,Age,DailyRate,DistanceFromHome,HourlyRate,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research...Development,Department_Sales,Education_Below.College,Education_College,Education_Doctor,Education_Master,EducationField_Life.Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical.Degree,EnvironmentSatisfaction_Low,EnvironmentSatisfaction_Medium,EnvironmentSatisfaction_Very.High,Gender_Male,JobInvolvement_Low,JobInvolvement_Medium,JobInvolvement_Very.High,JobLevel_X2,JobLevel_X3,JobLevel_X4,JobLevel_X5,JobRole_Human.Resources,JobRole_Laboratory.Technician,JobRole_Manager,JobRole_Manufacturing.Director,JobRole_Research.Director,JobRole_Research.Scientist,JobRole_Sales.Executive,JobRole_Sales.Representative,JobSatisfaction_Low,JobSatisfaction_Medium,JobSatisfaction_Very.High,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes,PerformanceRating_Outstanding,RelationshipSatisfaction_Low,RelationshipSatisfaction_Medium,RelationshipSatisfaction_Very.High,StockOptionLevel_X1,StockOptionLevel_X2,StockOptionLevel_X3,TrainingTimesLastYear_X1,TrainingTimesLastYear_X2,TrainingTimesLastYear_X3,TrainingTimesLastYear_X4,TrainingTimesLastYear_X5,TrainingTimesLastYear_X6,WorkLifeBalance_Best,WorkLifeBalance_Better,WorkLifeBalance_Good
1,-1.1957704342137185,-0.5637684858099886,-0.7638609299495376,0.3496824248762619,-0.7223794629395641,-1.086166871763784,0,22,-0.5500208096317565,-0.16455710867531462,-0.06327436651898884,-0.6789146428409502,-0.034508002929560584,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,-0.7579120363324965,-0.8388552187127525,-0.6405086760743514,-1.2735802000756478,-0.8959154654222349,-1.5294226791834171,9,23,-1.0641079755250529,-0.9806804209314296,-1.1672900197286478,-0.6789146428409502,-1.1555414682655611,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,-1.3052350336840242,-0.28372523519726506,-0.7638609299495376,1.235098402122758,-0.5250539472646546,-0.6908192197578104,5,13,-0.6785426011050806,-0.8174557584802066,-0.6152821931238183,-0.6789146428409502,-0.5950247355975609,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1,-1.4146996331543298,1.5997514945874245,-1.01056543769991,-0.19140511677437466,-0.7011388261607795,1.0760223124479913,1,16,-0.6785426011050806,-0.3277817711265376,-0.33927827982140357,-0.36858985273641137,-0.034508002929560584,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1,-0.3200536384512743,-1.255202706349368,-0.3938041683239789,-1.6179086356715073,-0.881896645148237,-0.2894303634034866,0,16,-1.0641079755250529,-0.8174557584802066,-0.6152821931238183,-0.36858985273641137,-1.1555414682655611,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
1,-0.867376635802802,-0.9776377145916244,1.9498886553045598,0.25130287184887345,-0.8404774034296069,0.5601315597237783,5,16,-0.6785426011050806,-0.8174557584802066,-0.6152821931238183,-0.36858985273641137,-0.8752831019315611,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1,-1.9620226305058575,-0.7768987473382561,-0.8872131838247239,-0.6833028819113169,-0.8366540888094256,0.5793791177638701,1,12,-1.3211515584717013,-0.9806804209314296,-1.1672900197286478,-0.6789146428409502,-1.1555414682655611,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,-0.42951823792157984,1.1759692303858693,0.7163661165526973,-0.4865437758565401,1.5095866497751287,1.4479076126824664,7,12,0.4781535221548365,-0.0013324462240916321,0.4887334600858406,1.4933588878908215,0.8062670960724398,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1,-0.42951823792157984,-0.5340293795502303,0.09960484717676608,-1.3719597531030363,-0.6573831143964831,-1.0688862174650156,7,13,-0.4214990181584324,-0.4910064335777606,-0.33927827982140357,-0.36858985273641137,-0.3147663692635607,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1,-0.648447436862191,-0.6653770988641626,1.3331273859286286,0.005353989280402274,0.7054161413303411,1.2075238768678889,3,12,0.09258814773486411,-0.9806804209314296,-1.1672900197286478,-0.6789146428409502,-1.1555414682655611,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,-0.3200536384512743,0.45975242129669136,1.7031841475541873,-1.126010870534565,0.7321793436716099,-0.39058541295725385,9,15,-0.03593364373846001,-0.6542310960289835,-0.6152821931238183,-0.6789146428409502,-0.5950247355975609,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1,-1.6336288320949408,1.4014907861890362,-0.6405086760743514,1.628616614232312,-0.5541536196515896,-0.7283308839673324,5,16,-0.9355861840517289,-0.8174557584802066,-0.6152821931238183,-0.36858985273641137,-0.5950247355975609,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,-1.1957704342137185,-0.933029055201987,0.9630706243030698,-0.3881642228291516,-0.7990581617109768,1.1934745644298657,0,11,-0.4214990181584324,-0.0013324462240916321,0.7647373733882553,-0.36858985273641137,-1.1555414682655611,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
1,-2.071487229976163,1.2478387371802853,-0.5171564221991651,0.15292331882148497,-0.9823648571118885,-0.8786585270541809,1,14,-1.4496733499450254,-1.1439050833826525,-1.1672900197286478,-0.6789146428409502,-1.1555414682655611,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1,-1.1957704342137185,-0.8215074067278935,1.8265364014293735,0.005353989280402274,-0.8842331151939034,1.2503742798038597,1,18,-1.3211515584717013,-0.9806804209314296,-1.1672900197286478,-0.6789146428409502,-1.1555414682655611,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,-0.5389828373918853,1.6641862248169008,0.22295710105195232,-0.2897846698017631,-0.38146724264007026,1.3488599599944024,8,12,-0.6785426011050806,-0.4910064335777606,-0.6152821931238183,-0.36858985273641137,-0.5950247355975609,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1,-1.4146996331543298,1.2007518189356678,-0.27045191444879263,-0.5357335523702342,-0.768259238381739,-0.02038603021534168,1,16,-0.6785426011050806,-0.16455710867531462,-0.33927827982140357,-0.36858985273641137,-0.5950247355975609,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
1,-0.7579120363324965,-0.8785073603924302,0.3463093549271386,0.3988722013899561,-0.9494418701047722,0.02204289334748848,1,18,-1.3211515584717013,-0.9806804209314296,-1.1672900197286478,-0.6789146428409502,-1.1555414682655611,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
1,-0.648447436862191,1.3940560096240966,0.4696616088023248,-0.9784415409934824,-0.4821478609715096,-0.3935357685692387,2,17,-0.2929772266851082,-0.6542310960289835,-0.8912861064262331,-0.36858985273641137,-0.5950247355975609,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,-1.0863058347434131,1.5303602466479886,-0.8872131838247239,0.9399597430405927,-0.7353362513746228,0.2856079946848043,0,11,-0.8070643925784047,-0.4910064335777606,-0.33927827982140357,-0.6789146428409502,-0.5950247355975609,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
1,0.8840569557220865,-1.2304201177995695,2.073240909179746,1.6778063907460061,-0.4708903234787537,-1.2199163261737653,2,14,-0.8070643925784047,-0.9806804209314296,-0.8912861064262331,-0.6789146428409502,-1.1555414682655611,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
1,-1.8525580310355518,1.386621233059157,0.09960484717676608,-1.6670984121852017,-1.1669459907195272,1.7822812487074193,1,11,-1.3211515584717013,-0.9806804209314296,-1.1672900197286478,-0.36858985273641137,-0.8752831019315611,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1,-0.42951823792157984,0.6778392005349186,-0.7638609299495376,0.2021130953351792,-0.6701274964637539,-1.5663723708954183,1,11,-0.16445543521178413,0.48834154112957734,1.04074128669067,2.114008468099899,0.8062670960724398,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,-1.4146996331543298,-0.27133394092236574,-0.7638609299495376,-0.043835787233291956,-0.4090800704524903,1.4712294713295848,9,14,-0.9355861840517289,-0.8174557584802066,-0.6152821931238183,-0.0582650626318726,-1.1555414682655611,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,1.4313799530736142,-0.5959858509247268,-0.1470996605736064,-0.7816824349387055,0.06224965966874146,1.2839521365307351,3,14,0.8637188965748088,-0.4910064335777606,-0.33927827982140357,-0.36858985273641137,-0.3147663692635607,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1,-0.9768412352731075,-0.3679860362665801,-1.01056543769991,0.054543765794096505,-0.9105715047995963,-1.4669032388342136,7,13,-0.16445543521178413,-0.0013324462240916321,0.7647373733882553,0.2520597274726662,0.8062670960724398,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1,0.55566315731117,0.32344818427279937,1.2097751320534422,-0.4373539993428458,-0.7952348470907955,0.8503903546933382,6,12,-0.5500208096317565,-0.8174557584802066,-0.6152821931238183,-0.0582650626318726,-0.5950247355975609,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1,-0.42951823792157984,-0.6827249108490216,-1.01056543769991,-0.14221534026068042,-0.8107405119393084,-1.2793449177866034,1,13,-0.16445543521178413,0.48834154112957734,1.3167451999930848,1.4933588878908215,1.08652546240644,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,1.1029861546626976,-0.20689921069288955,2.1965931630549322,0.5464415309310389,-0.022500481078609365,-0.5583342034672513,4,12,-0.4214990181584324,-0.3277817711265376,-0.06327436651898884,-0.36858985273641137,-0.3147663692635607,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1,1.9787029504251419,-0.1920296575630104,-0.8872131838247239,0.595631307444733,2.8369140420813825,0.9674211273020717,5,13,1.6348496454147534,-0.3277817711265376,-0.6152821931238183,-0.36858985273641137,-0.034508002929560584,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
1,-1.1957704342137185,0.8513173203835085,-0.1470996605736064,-1.3719597531030363,-0.24998770097939316,-1.5804216833334415,6,17,-0.6785426011050806,-0.4910064335777606,-0.33927827982140357,-0.36858985273641137,-0.5950247355975609,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,-1.5241642326246352,1.0917084293165544,-0.3938041683239789,-0.14221534026068042,-1.041201420989122,-1.5268938029445729,1,21,-1.3211515584717013,-1.1439050833826525,-1.1672900197286478,-0.6789146428409502,-1.1555414682655611,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1,-0.867376635802802,0.006231050835377969,-1.01056543769991,-1.4703393061304246,-0.8886936489174481,-1.0711341074550993,1,11,-1.3211515584717013,-0.9806804209314296,-1.1672900197286478,-0.6789146428409502,-1.1555414682655611,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
1,-0.42951823792157984,-1.6963327825357823,0.8397183704278836,0.15292331882148497,-0.25041251371496887,1.713158631512345,5,15,-0.6785426011050806,-0.6542310960289835,-0.6152821931238183,-0.6789146428409502,-0.5950247355975609,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,2.3070967488360585,-1.2799852948991666,-0.8872131838247239,-1.7162881886988959,2.7067089386274326,1.6083507607246916,7,12,3.691198308987939,3.91605945260526,2.9727686798075728,3.3553076285180543,1.08652546240644,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1,-0.9768412352731075,0.21688305350866563,-0.8872131838247239,-0.9784415409934824,-0.4504993121711204,0.28954180216745085,6,17,-0.8070643925784047,-0.8174557584802066,-0.6152821931238183,-0.0582650626318726,-0.8752831019315611,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1,1.3219153536033088,0.9454911568727429,0.22295710105195232,-1.126010870534565,0.2444943232307139,-1.1876029075663117,1,18,-0.2929772266851082,0.32511687867835437,1.04074128669067,1.4933588878908215,0.8062670960724398,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1,1.9787029504251419,-0.9082464666521884,-0.8872131838247239,-1.4211495296167305,-0.2852471580321757,1.0123789271037462,4,16,0.09258814773486411,0.32511687867835437,0.7647373733882553,1.4933588878908215,-0.3147663692635607,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,-1.1957704342137185,0.20944827694372606,-0.5171564221991651,1.0875290725816753,-0.8787105496314193,0.9251326968636219,1,14,-0.4214990181584324,0.16189221622713135,0.7647373733882553,-0.36858985273641137,0.8062670960724398,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,-0.21058903898096878,-1.666593676276024,1.9498886553045598,1.4810472846912293,-0.9517783401504385,0.3229791657699461,1,19,-0.16445543521178413,0.48834154112957734,-0.6152821931238183,1.4933588878908215,1.08652546240644,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1,-0.867376635802802,-1.1436810578752747,-1.01056543769991,-0.8800619879660939,-0.7865261860114938,1.2937866552373514,6,19,-0.8070643925784047,-0.6542310960289835,-0.6152821931238183,-0.6789146428409502,-0.5950247355975609,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1,-0.5389828373918853,-1.0618985156609395,1.9498886553045598,1.0383392960679811,-0.7875882178504331,0.5202315123997923,1,24,-1.3211515584717013,-0.9806804209314296,-1.1672900197286478,-0.6789146428409502,-0.8752831019315611,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,2.3070967488360585,-0.053247161684138546,-0.8872131838247239,-0.4373539993428458,-0.8757368604823894,-0.13053263972944382,9,14,-1.0641079755250529,-0.9806804209314296,-1.1672900197286478,-0.6789146428409502,-1.1555414682655611,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
1,-1.8525580310355518,-0.7496378999334777,-0.8872131838247239,-0.8308722114523996,-0.9471054000591059,1.08726176239841,1,13,-1.192629766998377,-0.8174557584802066,-0.6152821931238183,-0.6789146428409502,-0.5950247355975609,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1,-1.7430934315652462,1.5477080586328475,1.0864228781782561,-0.043835787233291956,-0.8092536673647934,-0.7647186031818125,1,19,-1.3211515584717013,-0.9806804209314296,-1.1672900197286478,-0.6789146428409502,-1.1555414682655611,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,-1.6336288320949408,-0.45968161390083473,-0.7638609299495376,-1.5687188591578132,-0.49531705577435603,-0.6028705238957849,0,19,-0.9355861840517289,-0.6542310960289835,-0.6152821931238183,-0.6789146428409502,-0.5950247355975609,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
1,0.44619855784086443,0.7001435302297373,-0.8872131838247239,-0.4373539993428458,-0.7911991261028265,0.4793480132051447,4,13,-0.16445543521178413,-0.0013324462240916321,0.7647373733882553,-0.36858985273641137,-1.1555414682655611,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1,0.22726935890025338,0.7918391078639919,-0.3938041683239789,0.2021130953351792,-0.8706391076554811,-1.4063507022263335,7,21,-0.4214990181584324,-0.8174557584802066,-0.6152821931238183,-0.0582650626318726,-0.5950247355975609,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1,-1.3052350336840242,0.15988309984412896,1.2097751320534422,-1.4703393061304246,-0.8687274503453905,0.6300971356651339,1,18,-1.3211515584717013,-0.9806804209314296,-1.1672900197286478,-0.6789146428409502,-1.1555414682655611,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1,-1.9620226305058575,-0.950376867186846,1.456479639803815,-1.4211495296167305,-0.9307501097394417,-0.6134075082243023,1,13,-1.3211515584717013,-0.9806804209314296,-1.1672900197286478,-0.6789146428409502,-1.1555414682655611,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1,-1.8525580310355518,-1.669071935131004,-0.6405086760743514,0.8907699665268984,-0.7497798843841964,-0.18335805449641118,1,19,-1.3211515584717013,-0.9806804209314296,-1.1672900197286478,-0.6789146428409502,-1.1555414682655611,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1,-0.10112443951066324,-0.6752901342840821,-0.7638609299495376,-0.7324926584250112,0.8118317315920524,-1.2356515561043513,1,11,0.6066753136281606,1.4676895158369152,0.7647373733882553,0.2520597274726662,0.8062670960724398,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1,0.008340159959642298,-0.4398555430609959,-1.01056543769991,-0.9784415409934824,0.8721551400438008,0.08554578556735348,5,11,0.7351971051014847,1.1412401909344694,-0.8912861064262331,2.734658048308977,0.8062670960724398,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,2.3070967488360585,-1.2725505183342272,-0.8872131838247239,-0.7324926584250112,-0.8547086300713926,1.67382055668588,4,24,-0.5500208096317565,-0.9806804209314296,-1.1672900197286478,-0.6789146428409502,-1.1555414682655611,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,0.3367339583705589,1.6765775190918,1.8265364014293735,1.6778063907460061,1.4212256007753845,0.38746550986047273,4,16,1.3778060624681052,-0.9806804209314296,-1.1672900197286478,-0.6789146428409502,-1.1555414682655611,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1,-0.648447436862191,-1.1585506110051538,-0.023747406698420157,-0.9784415409934824,-0.8882688361818724,-0.5607225865817151,0,22,-0.9355861840517289,-0.6542310960289835,-0.6152821931238183,-0.36858985273641137,-0.5950247355975609,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,-0.867376635802802,0.2565351951883433,0.09960484717676608,1.2842881786364524,-0.8706391076554811,-0.3981720416737864,6,20,-1.0641079755250529,-1.1439050833826525,-1.1672900197286478,-0.6789146428409502,-1.1555414682655611,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,-0.7579120363324965,-1.646767605436185,1.579831893679001,-0.8800619879660939,-0.9284136396937754,-0.3897424542109725,4,11,-0.5500208096317565,-0.3277817711265376,-0.6152821931238183,-0.6789146428409502,-0.8752831019315611,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1,-0.21058903898096878,-0.44729031962593546,0.5930138626775111,-1.322769976589342,-0.5862269811875545,-0.5955648814280128,1,24,-0.8070643925784047,-0.4910064335777606,-0.6152821931238183,-0.6789146428409502,-0.5950247355975609,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
1,-1.8525580310355518,0.7298826364894956,0.22295710105195232,1.5794268377186178,-0.8290074595690632,0.5566192316142725,1,15,-1.3211515584717013,-0.9806804209314296,-1.1672900197286478,-0.6789146428409502,-1.1555414682655611,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
